,Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Churn Value,CLTV,Churn Type,Churn Reason,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction
97,2660-EMUBI,0,0,10,4,1,41.37,1,1,3,15,0,0,0,0,1,1,0,0,0,1,0,99.164,898.35,0.0,135.0,413.7,0,71,0,1,0,0,0,Escondido,92027,33.141265,-116.967221,48690,1,5353,Competitor,Competitor made better offer,1,0,0
98,7675-OZCZG,0,0,3,0,1,30.14,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,46.8,127.1,0.0,9.0,90.42,1,76,0,1,0,0,0,Fallbrook,92028,33.362575,-117.299644,42239,1,4145,Competitor,Competitor made better offer,3,0,0
99,9391-EOYLI,1,1,12,4,1,6.97,0,1,3,21,0,0,0,0,0,1,0,0,0,1,0,83.668,950.2,0.0,200.0,83.64,0,77,0,1,1,0,0,Lewiston,96052,40.704293,-122.803899,1845,1,5374,Competitor,Competitor made better offer,1,0,2
100,2761-OCIAX,0,0,2,0,1,6.51,0,1,2,12,0,1,0,0,0,0,0,1,0,1,0,77.688,165.4,0.0,0.0,13.02,0,74,0,1,0,0,0,Palo Cedro,96073,40.582399,-122.195512,4931,1,2803,Competitor,Competitor made better offer,1,1,0
101,3068-OMWZA,0,0,1,0,1,49.6,1,1,3,22,0,0,1,0,1,0,0,0,0,1,0,92.352,88.8,0.0,0.0,49.6,0,77,0,1,0,0,0,Round Mountain,96084,40.923558,-122.059933,459,1,3106,Competitor,Competitor made better offer,1,0,0
102,4154-AQUGT,1,1,13,4,1,1.47,0,1,3,6,0,1,0,1,0,1,0,0,0,1,0,92.612,1169.35,0.0,70.0,19.11,0,76,0,1,1,0,0,San Diego,92130,32.957195,-117.202542,28201,1,3861,Competitor,Competitor made better offer,1,0,1
103,8017-LXHFA,0,0,23,4,1,31.17,0,1,1,25,0,1,0,0,1,1,0,0,0,1,0,98.54,2293.6,0.0,573.0,716.91,1,77,0,1,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,2740,Competitor,Competitor made better offer,4,1,0
104,4248-QPAVC,1,1,17,4,1,36.82,1,1,1,7,1,0,1,0,0,0,0,0,0,1,0,88.764,1463.45,0.0,102.0,625.94,1,80,0,1,1,0,0,San Diego,92130,32.957195,-117.202542,28201,1,3209,Competitor,Competitor made better offer,1,0,0
105,4690-LLKUA,0,0,17,0,1,40.93,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,46.852,770.6,0.0,0.0,695.81,0,68,0,1,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,3797,Competitor,Competitor made better offer,0,0,0
106,9490-DFPMD,0,0,42,0,1,9.53,1,1,1,19,0,0,0,0,1,0,0,0,0,1,0,88.036,3541.35,0.0,673.0,400.26,1,79,0,1,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,4871,Competitor,Competitor made better offer,3,0,0
107,8580-AECUZ,0,0,1,0,1,42.3,0,1,2,18,0,0,0,0,1,0,0,1,0,1,0,82.264,79.1,0.0,0.0,42.3,0,65,0,1,0,0,0,San Diego,92130,32.957195,-117.202542,28201,1,5001,Competitor,Competitor made better offer,2,1,0
108,5047-LHVLY,0,0,1,5,1,39.78,0,1,3,13,0,0,1,0,0,0,0,0,0,1,2,52.156,50.15,0.0,0.0,39.78,0,68,0,1,0,0,0,San Diego,92121,32.898613,-117.202937,4258,1,3438,Competitor,Competitor made better offer,2,0,0
109,8375-DKEBR,0,0,1,5,1,34.51,0,1,3,16,0,0,0,0,0,0,0,1,0,1,0,72.384,69.6,0.0,0.0,34.51,1,72,0,1,0,0,0,Hermosa Beach,90254,33.86532,-118.396336,18693,1,3438,Competitor,Competitor had better devices,1,4,0
110,7279-BUYWN,0,0,41,0,1,27.95,1,1,3,25,1,1,1,0,1,1,1,0,0,1,0,117.728,4689.5,0.0,1172.0,1145.95,1,66,0,1,0,0,0,Buena Park,90620,33.845706,-118.012204,44442,1,3380,Attitude,Attitude of support person,2,0,0
111,7156-MHUGY,0,0,13,0,1,26.11,0,1,3,4,0,0,0,0,1,1,1,0,0,1,0,94.12,1201.15,29.84,48.0,339.43,0,68,0,1,0,0,0,Buena Park,90621,33.874224,-117.993368,33528,1,5394,Competitor,Competitor had better devices,1,3,1
112,9606-PBKBQ,1,1,32,0,1,5.99,1,1,2,25,0,0,0,0,0,1,1,0,0,1,0,88.4,2642.05,49.57,661.0,191.68,0,69,0,1,1,0,0,Long Beach,90813,33.781086,-118.199049,63136,1,4584,Attitude,Attitude of support person,3,2,0
113,3536-IQCTX,1,1,32,0,1,49.6,1,1,3,11,0,0,0,0,0,1,1,0,0,0,0,88.712,2661.1,0.0,293.0,1587.2,0,76,0,1,1,0,0,South Pasadena,91030,34.110444,-118.156957,23984,1,2712,Competitor,Competitor had better devices,5,2,0
114,3132-TVFDZ,1,1,57,0,0,0.0,0,1,3,3,0,0,0,0,1,1,1,0,0,1,0,46.644,2572.95,12.07,77.0,0.0,0,70,0,1,1,0,0,Glendale,91202,34.167926,-118.267539,21990,1,5172,Attitude,Attitude of support person,7,0,2
115,8080-DDEMJ,0,0,1,5,1,15.28,0,1,3,15,0,0,0,0,0,0,0,0,0,0,0,46.904,45.1,0.0,0.0,15.28,0,71,0,1,0,0,0,Glendale,91204,34.136306,-118.26036,17015,1,4499,Attitude,Attitude of support person,9,1,2
116,6702-OHFWR,0,0,1,5,0,0.0,0,1,2,29,0,1,1,0,0,1,0,1,0,1,0,45.032,43.3,0.0,0.0,0.0,0,75,0,1,0,0,0,Reseda,91335,34.200175,-118.540958,68018,1,4972,Other,Poor expertise of online support,1,0,0
117,4510-PYUSH,0,0,38,0,1,26.1,0,1,3,30,1,1,0,0,0,0,0,1,0,1,1,59.436,2250.65,0.0,67.52,991.8,1,67,0,1,0,0,0,Sylmar,91342,34.321621,-118.399841,81986,1,3110,Attitude,Attitude of support person,3,1,1
118,8840-DQLGN,1,1,35,0,1,15.98,1,1,1,24,1,1,0,1,1,0,0,0,0,1,0,104.52,3653.35,0.0,877.0,559.3,1,65,0,1,1,0,0,Burbank,91502,34.177267,-118.31003,11517,1,4745,Attitude,Attitude of support person,6,2,0
119,4193-ORFCL,0,0,1,5,1,15.24,0,1,2,15,0,0,0,0,0,0,0,1,0,0,1,46.904,45.1,0.0,0.0,15.24,1,80,0,1,0,0,0,North Hollywood,91606,34.187599,-118.387125,45358,1,2740,Competitor,Competitor had better devices,5,2,0
120,7776-QWNFX,1,1,30,0,1,4.65,0,1,1,32,0,1,0,0,0,0,0,0,0,1,0,52.416,1527.5,0.0,489.0,139.5,0,71,0,1,1,0,0,Chino,91710,33.990646,-117.663025,75319,1,4795,Attitude,Attitude of support person,1,0,0
121,6689-TCZHQ,0,0,5,5,1,12.27,0,1,1,22,0,0,0,0,0,1,0,0,0,0,0,82.108,378.4,0.0,83.0,61.35,1,70,0,1,0,0,0,Claremont,91711,34.127621,-117.717863,34716,1,4054,Attitude,Attitude of support person,5,0,0
122,9497-QCMMS,0,0,1,5,1,30.17,1,1,2,7,0,0,0,0,1,1,0,0,0,1,0,97.292,93.55,0.0,0.0,30.17,0,73,0,1,0,0,0,San Diego,92117,32.825086,-117.199424,51213,1,5536,Competitor,Competitor made better offer,4,1,1
123,3424-NMNBO,1,1,58,0,1,49.38,1,1,1,21,1,1,1,0,1,1,0,0,1,1,0,113.204,6287.25,0.0,1320.0,2864.04,0,78,0,1,1,0,0,San Diego,92117,32.825086,-117.199424,51213,1,4739,Competitor,Competitor made better offer,0,0,0
124,4514-GFCFI,0,0,16,0,1,17.51,1,1,1,8,0,0,0,0,1,0,0,0,0,1,0,88.14,1350.15,0.0,108.0,280.16,1,76,0,1,0,0,0,San Diego,92117,32.825086,-117.199424,51213,1,5136,Attitude,Attitude of support person,8,2,0
125,8000-REIQB,0,0,1,5,1,22.5,0,1,3,30,0,0,0,0,0,0,0,0,0,1,0,72.748,69.95,0.0,0.0,22.5,1,73,0,1,0,0,0,San Diego,92117,32.825086,-117.199424,51213,1,3208,Competitor,Competitor made better offer,2,0,0
126,4795-KTRTH,1,1,5,5,1,47.28,1,1,2,12,0,1,0,0,0,0,0,1,0,1,0,84.24,371.65,40.64,0.0,236.4,1,68,0,1,1,0,0,San Diego,92122,32.85723,-117.209774,34902,1,4287,Competitor,Competitor made better offer,4,1,1
127,9961-JBNMK,0,0,21,0,1,42.27,0,1,3,8,0,0,1,0,1,1,0,0,0,1,0,100.672,2030.3,10.2,162.0,887.67,0,79,0,1,0,0,0,Desert Center,92239,33.889605,-115.257009,964,1,4317,Dissatisfaction,Product dissatisfaction,1,1,1
128,6179-GJPSO,0,0,43,0,1,31.83,0,1,3,11,1,1,0,1,1,1,0,0,0,1,1,112.476,4600.7,0.0,506.0,1368.69,1,67,0,1,0,0,0,Escondido,92027,33.141265,-116.967221,48690,1,2833,Competitor,Competitor made better offer,2,0,0
129,8290-YWKHZ,1,1,32,0,1,33.74,1,1,2,7,0,0,0,0,1,1,0,0,0,1,0,96.928,2931.0,17.88,205.0,1079.68,1,69,0,1,1,0,0,Fallbrook,92028,33.362575,-117.299644,42239,1,5247,Competitor,Competitor made better offer,5,0,3
130,8051-HJRLT,0,0,1,5,1,18.2,0,1,3,14,0,0,0,0,0,0,0,0,0,1,0,73.372,70.55,0.0,0.0,18.2,1,72,0,1,0,0,0,Wrightwood,92397,34.358321,-117.618263,4253,1,2146,Attitude,Attitude of service provider,4,0,0
131,4021-RQSNY,1,1,29,0,1,25.78,1,1,1,31,0,0,1,0,1,1,1,0,0,1,0,102.44,3004.15,37.55,931.0,747.62,0,75,0,1,1,0,0,Moreno Valley,92555,33.907361,-117.109972,12743,1,5137,Attitude,Attitude of service provider,4,0,3
132,9061-TIHDA,1,1,13,0,1,31.7,1,1,1,7,0,0,0,0,1,1,1,0,0,1,0,99.06,1233.65,48.09,86.0,412.1,0,67,0,1,1,0,0,Murrieta,92563,33.581045,-117.14719,18311,1,2982,Competitor,Competitor had better devices,3,2,0
133,8699-ASUFO,1,1,7,0,1,8.92,1,1,2,19,0,0,0,0,0,0,0,1,0,1,1,77.376,527.9,32.46,0.0,62.44,0,72,0,1,1,0,0,Nuevo,92567,33.82769,-117.102244,7344,1,4969,Attitude,Attitude of service provider,5,0,0
134,4695-WJZUE,0,0,2,0,1,21.57,1,1,3,31,0,0,1,0,0,1,1,0,0,1,0,92.092,179.25,0.0,56.0,43.14,1,68,0,1,0,0,0,Irvine,92606,33.703976,-117.824172,17621,1,3685,Competitor,Competitor had better devices,3,6,1
135,3988-RQIXO,0,0,1,0,1,43.61,0,1,1,2,0,0,0,0,1,1,1,0,0,1,0,94.952,91.3,0.0,0.0,43.61,1,68,0,1,0,0,0,Corona Del Mar,92625,33.600987,-117.862734,13422,1,2371,Attitude,Attitude of service provider,0,0,0
136,5931-FLJJF,1,1,7,0,1,16.05,0,1,2,24,0,0,0,0,0,0,0,1,0,1,1,72.904,467.55,20.23,0.0,112.35,0,75,0,1,1,0,0,Midway City,92655,33.744439,-117.98588,8660,1,3669,Attitude,Attitude of service provider,2,0,2
137,3207-OYBWH,1,1,57,0,1,49.91,1,1,3,23,0,1,1,0,0,1,0,0,0,1,0,99.06,5427.05,12.59,1248.0,2844.87,0,74,0,1,1,0,0,Newport Beach,92661,33.601309,-117.902304,4242,1,6259,Attitude,Attitude of support person,5,0,2
138,7216-EWTRS,1,4,1,0,1,17.35,1,1,3,25,0,0,1,0,1,1,0,0,0,1,0,104.832,100.8,0.0,0.0,17.35,1,78,0,1,1,0,0,Newport Beach,92663,33.62251,-117.927024,22133,1,3128,Attitude,Attitude of service provider,2,1,0
139,2528-HFYZX,1,2,17,0,1,1.05,0,1,1,9,0,1,0,0,0,0,0,0,0,1,0,79.508,1233.4,0.0,111.0,17.85,0,66,0,1,1,0,0,Santa Ana,92706,33.765893,-117.881533,37879,1,3266,Competitor,Competitor had better devices,5,3,1
140,4140-MUHUG,0,0,3,0,1,18.38,0,1,2,22,0,0,1,0,1,0,0,1,0,1,0,90.324,220.95,0.0,0.0,55.14,1,73,0,1,0,0,0,Oak View,93022,34.404544,-119.302118,6503,1,3561,Attitude,Attitude of service provider,2,1,2
141,1587-FKLZB,1,1,66,1,1,28.86,1,1,3,28,0,0,1,0,1,1,0,0,0,1,1,103.48,6822.15,0.0,1910.0,1904.76,0,79,0,1,1,0,0,Santa Barbara,93101,34.419203,-119.710008,31727,1,4479,Competitor,Competitor had better devices,0,0,0
142,5440-FLBQG,1,1,69,1,1,48.88,1,1,2,4,0,1,1,1,1,1,0,0,2,1,0,112.736,7318.2,0.0,293.0,3372.72,0,69,0,1,1,0,0,Santa Barbara,93110,34.437945,-119.77191,15757,1,4708,Attitude,Attitude of service provider,1,0,0
143,2774-LVQUS,1,2,15,0,1,44.13,1,1,3,3,0,0,1,1,0,0,0,0,0,1,0,86.372,1258.3,0.0,38.0,661.95,1,65,0,1,1,0,0,Temecula,92592,33.507255,-117.029473,46171,1,2596,Competitor,Competitor made better offer,4,0,0
144,4612-THJBS,0,0,56,0,1,34.58,1,1,2,4,0,1,1,0,1,1,0,1,1,1,0,108.94,5510.65,0.0,0.0,1936.48,1,68,0,1,0,0,0,Terra Bella,93270,35.939068,-119.043666,5868,1,5605,Attitude,Attitude of service provider,2,0,0
145,4094-NSEDU,0,0,21,0,1,21.15,1,1,2,10,0,0,0,0,1,1,0,0,0,1,0,98.02,1973.75,0.0,197.0,444.15,1,79,0,1,0,0,0,Temecula,92592,33.507255,-117.029473,46171,1,4819,Competitor,Competitor made better offer,0,0,0
146,1846-XWOQN,0,0,1,0,1,47.97,0,1,1,9,0,0,0,0,0,0,0,1,0,1,0,72.956,70.15,0.0,0.0,47.97,1,80,0,1,0,0,0,Bradley,93426,35.842889,-121.004862,1363,1,2825,Competitor,Competitor made better offer,1,0,0
147,3757-NJYBX,1,3,32,0,1,7.92,1,1,3,3,0,1,1,0,1,1,0,0,0,0,0,110.604,3520.75,0.0,106.0,253.44,0,77,0,1,1,0,0,Nipomo,93444,35.050345,-120.489599,15405,1,4113,Other,Moved,3,1,2
148,9898-KZQDZ,1,1,40,0,1,49.5,1,1,3,22,0,0,0,0,1,1,1,1,0,1,1,98.332,3640.45,0.0,0.0,1980.0,1,65,0,1,1,0,0,Lee Vining,93541,37.890145,-119.184087,504,1,5676,Competitor,Competitor had better devices,3,2,0
149,8263-JQAIK,0,0,2,0,0,0.0,0,1,2,7,0,0,0,0,0,0,0,0,0,1,1,25.428,47.5,0.0,3.0,0.0,0,66,0,1,0,0,0,Palmdale,93591,34.598221,-117.79593,6787,1,5573,Competitor,Competitor offered more data,3,0,3
150,2205-YMZZJ,0,0,7,0,1,39.51,1,1,3,14,0,0,0,0,1,0,0,1,0,1,0,88.192,546.95,0.0,0.0,276.57,0,75,0,1,0,0,0,Clovis,93612,36.814539,-119.711868,33856,1,2015,Competitor,Competitor made better offer,6,0,3
151,1254-IZEYF,0,0,31,0,1,39.36,1,1,1,4,0,1,0,0,1,1,0,1,0,1,0,103.948,3186.65,0.0,12.75,1220.16,1,74,0,1,0,0,0,Cutler,93615,36.497895,-119.285484,5519,1,5362,Competitor,Competitor made better offer,4,0,0
152,9221-OTIVJ,0,0,14,0,1,29.96,1,1,3,8,0,1,1,0,1,1,0,0,0,1,0,109.044,1531.4,0.0,123.0,419.44,1,80,0,1,0,0,0,Dunlap,93621,36.789213,-119.140338,506,1,2292,Dissatisfaction,Product dissatisfaction,1,4,0
153,5908-QMGOE,0,0,15,0,1,23.53,1,1,1,10,0,0,0,0,0,0,0,1,0,1,1,77.168,1133.9,43.31,0.0,352.95,0,74,0,1,0,0,0,Fowler,93625,36.625792,-119.672483,5635,1,4553,Competitor,Competitor had better devices,4,2,1
154,0397-GZBBC,0,0,59,0,1,10.78,1,1,2,16,0,0,0,0,1,1,0,0,0,1,0,97.604,5574.75,8.13,892.0,636.02,0,70,0,1,1,0,0,South Dos Palos,93665,36.959731,-120.653519,343,1,5390,Price,Price too high,3,1,0
155,7641-EUYET,1,3,46,0,1,49.11,1,1,1,19,1,1,1,0,1,0,0,1,0,1,0,104.728,4541.2,46.64,86.28,2259.06,0,76,0,1,1,0,0,Tranquillity,93668,36.635661,-120.288644,1130,1,5712,Dissatisfaction,Product dissatisfaction,3,2,0
156,8922-LIEGH,0,0,25,0,1,36.36,1,1,3,7,0,1,0,0,0,1,0,1,0,1,0,93.288,2187.55,23.33,0.0,909.0,1,72,0,1,0,0,0,Jolon,93928,35.930782,-121.189757,254,1,4078,Dissatisfaction,Poor expertise of online support,1,0,3
157,8245-UMPYT,0,0,16,0,1,32.11,1,1,1,15,0,0,0,0,1,1,0,0,0,1,0,100.256,1581.2,47.2,237.0,513.76,1,66,0,1,0,0,0,Lockwood,93932,35.989792,-121.055933,538,1,2688,Dissatisfaction,Poor expertise of phone support,2,0,0
158,5186-SAMNZ,0,0,1,0,1,41.2,0,1,1,16,0,0,0,0,0,0,0,1,0,1,0,72.28,69.5,0.0,0.0,41.2,0,75,0,1,0,0,0,Marina,93933,36.689582,-121.758398,21759,1,3273,Price,Price too high,2,0,0
159,5373-SFODM,1,1,36,0,1,24.54,1,1,1,6,0,0,0,0,0,1,1,0,0,1,1,88.66,3132.75,0.0,188.0,883.44,0,65,0,1,1,0,0,San Lucas,93954,36.125529,-120.864443,521,1,3041,Dissatisfaction,Product dissatisfaction,2,1,0
160,0022-TCJCI,0,0,45,0,1,10.67,0,1,2,19,1,0,1,0,0,1,0,1,1,0,1,65.208,2791.5,0.0,0.0,480.15,0,79,0,1,0,0,0,Daly City,94015,37.680844,-122.48131,63337,1,2654,Dissatisfaction,Limited range of services,6,0,0
161,5130-IEKQT,0,0,25,3,1,46.34,1,1,3,24,0,1,1,0,1,1,0,0,0,0,1,110.188,2655.25,0.0,637.0,1158.5,0,73,0,1,0,0,0,San Francisco,94109,37.794487,-122.42227,56330,1,4283,Price,Price too high,2,2,2
162,3269-ATYWD,0,0,39,3,1,41.93,1,1,1,25,0,0,0,0,1,1,0,0,0,1,0,99.476,3759.05,0.0,940.0,1635.27,0,79,0,1,0,0,0,San Francisco,94123,37.800254,-122.436975,22920,1,4892,Other,Don't know,5,0,1
163,0354-WYROK,1,1,31,3,1,47.95,0,1,2,23,0,0,1,1,1,1,0,1,0,1,0,102.856,2911.3,0.0,0.0,1486.45,1,70,0,1,1,0,0,San Francisco,94130,37.820894,-122.369725,1458,1,4050,Other,Don't know,4,0,0
164,7576-OYWBN,0,0,3,0,1,30.25,1,1,2,31,0,0,0,0,0,0,0,0,0,1,0,79.092,231.8,0.0,72.0,90.75,0,71,0,1,0,0,0,San Mateo,94402,37.556634,-122.317723,23393,1,2930,Competitor,Competitor had better devices,4,3,0
165,5539-TMZLF,0,0,1,0,1,33.84,0,1,1,6,0,0,0,0,0,0,0,1,0,1,0,72.54,69.75,0.0,0.0,33.84,0,69,0,1,0,0,0,Concord,94520,38.013825,-122.039144,36186,1,5057,Competitor,Competitor had better devices,3,3,0
166,3336-JORSO,0,0,33,3,1,17.24,1,1,3,28,0,1,1,1,1,1,1,0,0,1,0,114.868,3655.45,0.0,1024.0,568.92,1,70,0,1,0,0,0,Hayward,94542,37.656695,-122.048361,11147,1,3401,Dissatisfaction,Product dissatisfaction,0,0,0
167,6861-XWTWQ,1,1,7,0,1,42.92,1,1,2,2,0,0,1,0,1,1,1,0,0,1,0,103.22,665.45,0.0,13.0,300.44,0,71,0,1,1,0,0,Napa,94559,38.232389,-122.324944,26894,1,2487,Attitude,Attitude of support person,1,0,2
168,4283-FUTGF,0,0,19,0,1,16.78,1,1,3,16,0,0,1,0,0,0,0,0,0,1,0,83.044,1471.75,0.0,235.0,318.82,0,67,0,1,0,0,0,El Sobrante,94803,37.963995,-122.288296,25399,1,3715,Dissatisfaction,Network reliability,2,1,0
169,2397-BRLOM,1,2,8,0,1,26.99,0,1,3,2,0,0,0,0,1,0,0,1,0,1,1,83.668,583.45,0.0,0.0,215.92,0,67,0,1,1,0,0,San Rafael,94901,37.972662,-122.491452,40239,1,3443,Other,Don't know,3,1,1
170,8510-AWCXC,0,0,13,4,1,7.22,1,1,3,31,1,0,0,0,1,1,0,0,0,1,0,104.832,1308.1,0.0,406.0,93.86,1,69,0,1,0,0,0,Novato,94945,38.135897,-122.563683,16429,1,3269,Attitude,Attitude of support person,6,1,0
171,8225-BTJAU,0,0,10,4,1,7.51,0,1,2,20,0,0,0,0,0,1,0,1,0,1,0,82.42,793.55,0.0,0.0,75.1,0,75,0,1,0,0,0,Stinson Beach,94970,37.921137,-122.657562,781,1,3856,Competitor,Competitor had better devices,2,1,1
172,1724-BQUHA,0,0,5,0,1,45.72,0,1,2,7,0,0,0,0,1,1,0,1,0,1,0,93.08,477.7,0.0,3.34,228.6,0,67,0,1,0,0,0,Los Gatos,95032,37.233034,-121.947427,24443,1,2718,Attitude,Attitude of support person,2,0,0
173,4826-XTSOH,0,0,1,0,1,38.78,1,1,1,25,0,0,0,0,1,0,0,0,0,1,0,89.492,86.05,0.0,0.0,38.78,0,66,0,1,1,0,0,Moss Landing,95039,36.863303,-121.781632,899,1,4843,Competitor,Competitor had better devices,2,4,1
174,2408-WITXK,0,0,10,4,0,0.0,0,1,3,4,0,0,0,0,0,1,0,0,0,1,0,36.088,329.8,0.0,13.0,0.0,1,67,0,1,0,0,0,San Jose,95110,37.34667,-121.910019,18197,1,3244,Other,Deceased,1,2,0
175,2634-HCZGT,1,1,53,0,1,21.67,1,1,2,7,1,0,0,1,0,0,0,1,1,1,0,62.452,3229.65,0.0,0.0,1148.51,0,71,0,1,1,0,0,San Jose,95126,37.327069,-121.916819,27023,1,5271,Other,Moved,3,0,0
176,7503-QQRVF,1,1,16,4,1,26.12,0,1,3,9,0,1,0,0,0,0,0,0,0,1,1,77.272,1178.25,0.0,106.0,417.92,0,74,0,1,1,0,0,San Jose,95127,37.375156,-121.795867,60620,1,2076,Competitor,Competitor had better devices,1,2,0
177,0709-TVGUR,0,0,9,0,1,17.56,1,1,2,30,0,0,0,0,0,0,0,0,0,1,0,77.532,622.9,33.25,187.0,158.04,1,70,0,1,0,0,0,Stockton,95207,38.002125,-121.324979,49965,1,3145,Competitor,Competitor had better devices,2,1,0
178,3001-CBHLQ,1,1,32,3,1,43.51,1,1,3,24,0,0,1,1,1,1,0,0,0,1,0,109.096,3351.55,33.73,804.0,1392.32,0,76,0,1,1,0,0,Angels Camp,95222,38.071327,-120.632221,4264,1,3966,Attitude,Attitude of support person,4,0,0
179,4102-OQUPX,1,1,1,0,1,17.36,1,1,3,32,0,0,0,0,0,0,0,0,0,1,0,77.376,74.4,0.0,0.0,17.36,0,67,0,1,1,0,0,Sheep Ranch,95250,38.244806,-120.417301,88,1,5429,Competitor,Competitor made better offer,0,0,0
180,3999-QGRJH,0,0,8,0,1,14.89,0,1,3,22,0,0,0,0,0,0,0,0,0,1,0,72.488,560.85,0.0,123.0,119.12,0,80,0,1,0,0,0,Ballico,95303,37.4695,-120.672724,809,1,3068,Dissatisfaction,Product dissatisfaction,3,3,0
181,2454-RPBRZ,1,1,12,4,1,30.63,1,1,2,30,0,1,1,0,1,0,0,0,0,1,0,102.024,1060.2,49.06,318.0,367.56,1,67,0,1,1,0,0,Catheys Valley,95306,37.394411,-120.127262,986,1,2709,Dissatisfaction,Service dissatisfaction,5,2,0
182,2265-CYWIV,1,1,4,0,1,18.91,1,1,3,22,1,0,0,0,1,1,0,0,0,1,0,103.584,347.65,25.79,76.0,75.64,1,68,0,1,1,0,0,Hickman,95323,37.605926,-120.69955,1055,1,4708,Dissatisfaction,Network reliability,2,1,1
183,4550-VBOFE,1,1,70,0,1,17.45,1,1,2,22,0,1,1,0,1,1,0,0,0,1,0,107.068,7101.5,15.24,1562.0,1221.5,0,69,0,1,1,0,0,Soulsbyville,95372,37.990574,-120.261821,1519,1,5005,Competitor,Competitor had better devices,3,4,1
184,7409-KIUTL,0,0,1,0,1,28.64,0,1,2,6,0,0,0,0,0,0,0,1,0,1,0,73.84,71.0,0.0,0.0,28.64,1,80,0,1,0,0,0,Escondido,92027,33.141265,-116.967221,48690,1,5345,Competitor,Competitor made better offer,3,0,3
185,1732-VHUBQ,1,1,47,0,1,26.95,0,1,1,29,0,0,0,0,0,0,0,0,0,0,0,73.372,3309.25,26.99,960.0,1266.65,1,73,0,1,1,0,0,Escondido,92027,33.141265,-116.967221,48690,1,4457,Competitor,Competitor made better offer,0,0,0
186,0679-IDSTG,1,1,1,0,1,37.3,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,72.02,69.25,0.0,0.0,37.3,1,73,0,1,1,0,0,Branscomb,95417,39.710591,-123.682799,176,1,4568,Competitor,Competitor had better devices,1,3,0
187,8802-UNOJF,0,0,12,4,1,28.63,0,1,1,8,0,1,1,1,0,0,0,0,0,1,1,87.152,1029.75,44.58,82.0,343.56,0,65,0,1,0,0,0,Philo,95466,39.094102,-123.500853,1113,1,5565,Competitor,Competitor had better devices,4,3,1
188,6313-GIDIT,0,0,53,0,0,0.0,0,1,2,28,0,1,1,0,1,1,0,0,0,1,0,56.628,2854.55,20.16,799.0,0.0,0,73,0,1,0,0,0,Point Arena,95468,38.911299,-123.609588,1352,1,6280,Price,Price too high,0,0,0
189,2845-AFFTX,0,0,41,0,1,22.56,1,1,2,16,0,0,1,0,1,1,0,0,0,1,0,103.792,4259.3,8.88,681.0,924.96,0,78,0,1,1,0,0,Westport,95488,39.724433,-123.767578,309,1,4726,Dissatisfaction,Product dissatisfaction,4,4,0
190,2815-CPTUL,0,0,5,0,1,2.27,0,1,3,19,0,0,0,0,0,0,0,1,0,1,1,73.06,331.9,12.48,0.0,11.35,0,68,0,1,0,0,0,Gasquet,95543,41.867908,-123.794144,532,1,3684,Price,Price too high,0,0,0
191,1891-FZYSA,1,1,69,0,1,16.34,1,1,3,4,0,1,0,0,1,0,0,1,0,1,0,93.548,6143.15,6.79,0.0,1127.46,0,65,0,1,1,0,0,Piercy,95587,39.955587,-123.681175,200,1,6363,Competitor,Competitor had better devices,6,1,0
192,9685-WKZGT,0,0,14,4,1,16.32,1,1,3,12,0,0,0,0,0,0,0,0,0,1,0,77.948,1036.75,39.29,124.0,228.48,0,67,0,1,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,1,2075,Price,Extra data charges,2,0,0
193,6022-UGGSO,0,0,32,3,1,33.22,0,1,3,10,0,1,0,0,0,0,0,0,0,1,0,77.376,2276.95,44.31,228.0,1063.04,1,70,0,1,0,0,0,Citrus Heights,95610,38.69508,-121.271616,43718,1,2091,Competitor,Competitor had better devices,3,1,0
194,3923-CSIHK,1,1,50,0,1,4.6,0,1,2,26,0,0,0,0,0,0,0,0,0,1,0,73.892,3444.85,0.0,896.0,230.0,1,69,0,1,1,0,0,Herald,95638,38.313447,-121.123886,1745,1,5746,Other,Poor expertise of online support,5,0,3
195,3677-IYRBF,0,0,2,0,0,0.0,0,1,2,14,0,0,1,0,0,0,0,0,0,1,0,31.616,78.65,0.0,11.0,0.0,1,73,0,1,0,0,0,Newcastle,95658,38.883224,-121.15918,6096,1,4002,Attitude,Attitude of support person,3,0,1
